2020-12-28 08:34:18.092 [main] INFO  com.lz.ht.CbootApplication - Starting CbootApplication on DESKTOP-HQMNFVH with PID 20084 (started by huawei in C:\Users\huawei\Desktop\cboot (2)\cboot)
2020-12-28 08:34:21.160 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-12-28 08:34:21.169 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-12-28 08:34:21.195 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'eventBus' of type [org.apache.shiro.event.support.DefaultEventBus] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-12-28 08:34:21.545 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-12-28 08:34:21.574 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-12-28 08:34:21.945 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-12-28 08:34:21.945 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.22]
2020-12-28 08:34:22.133 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-12-28 08:34:22.134 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3969 ms
2020-12-28 08:34:22.628 [main] INFO  o.s.boot.web.servlet.RegistrationBean - Filter webStatFilter was not registered (possibly already registered?)
2020-12-28 08:34:22.632 [main] INFO  o.s.boot.web.servlet.RegistrationBean - Servlet statViewServlet was not registered (possibly already registered?)
2020-12-28 08:34:22.828 [main] INFO  com.lz.ht.constant.SysConstant - ***********SYSTEM_CONFIGS***********
2020-12-28 08:34:22.829 [main] INFO  com.lz.ht.constant.SysConstant - [com.lz.ht.model.SysConfig@2519026b, com.lz.ht.model.SysConfig@3f8dfe74]
2020-12-28 08:34:22.829 [main] INFO  com.lz.ht.constant.SysConstant - ***********SYSTEM_CONFIGS***********
2020-12-28 08:34:23.056 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2020-12-28 08:34:23.058 [main] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: main
2020-12-28 08:34:23.067 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2020-12-28 08:34:23.067 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2020-12-28 08:34:23.067 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2020-12-28 08:34:23.068 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'DefaultQuartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2020-12-28 08:34:23.068 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties'
2020-12-28 08:34:23.068 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2020-12-28 08:34:23.284 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-12-28 08:34:23.855 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2020-12-28 08:34:23.855 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2020-12-28 08:34:23.856 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.1 created.
2020-12-28 08:34:23.856 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2020-12-28 08:34:23.856 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.1) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2020-12-28 08:34:23.856 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2020-12-28 08:34:23.856 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.1
2020-12-28 08:34:23.856 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@7a36c83a
2020-12-28 08:34:23.897 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2020-12-28 08:34:23.958 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2020-12-28 08:34:23.958 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2020-12-28 08:34:23.981 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-12-28 08:34:24.003 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-12-28 08:34:24.005 [main] INFO  com.lz.ht.CbootApplication - Started CbootApplication in 6.756 seconds (JVM running for 8.289)
2020-12-28 08:34:24.847 [RMI TCP Connection(2)-10.220.138.161] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-28 08:34:24.847 [RMI TCP Connection(2)-10.220.138.161] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-12-28 08:34:24.863 [RMI TCP Connection(2)-10.220.138.161] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 15 ms
2020-12-28 08:35:23.802 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:35:23.802 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:35:23.947 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:35:23.952 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:36:16.590 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:36:16.590 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:36:16.620 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:36:16.620 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:45:38.923 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:45:38.923 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:45:38.955 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:45:38.955 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:46:19.255 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:46:19.256 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:46:19.297 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 08:46:19.297 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:21:14.043 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:21:14.043 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:21:14.093 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:21:14.093 [http-nio-8080-exec-3] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:20.279 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:20.280 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:20.335 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:20.335 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:31.008 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:31.009 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:31.033 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:38:31.033 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:04.337 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:04.337 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:04.390 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:04.390 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:36.785 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:36.786 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:36.832 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:46:36.832 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:47:58.713 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:47:58.713 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:47:58.760 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:47:58.760 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:14.298 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:14.298 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:14.317 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:14.318 [http-nio-8080-exec-10] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:33.563 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:33.563 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:33.586 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 09:48:33.586 [http-nio-8080-exec-8] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:37.098 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:37.100 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:37.181 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:37.181 [http-nio-8080-exec-6] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:49.366 [http-nio-8080-exec-2] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:49.367 [http-nio-8080-exec-2] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:49.403 [http-nio-8080-exec-2] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:46:49.403 [http-nio-8080-exec-2] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:00.660 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:00.660 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:00.705 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:00.706 [http-nio-8080-exec-9] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:14.493 [http-nio-8080-exec-5] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:14.493 [http-nio-8080-exec-5] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:14.531 [http-nio-8080-exec-5] INFO  com.lz.ht.base.BaseController - /login
2020-12-28 10:47:14.531 [http-nio-8080-exec-5] INFO  com.lz.ht.base.BaseController - /login
